0.000000,4.000000
0.000000,3.809524
0.000000,3.636364
0.000000,3.478261
0.000000,3.333333
0.000000,3.200000
0.000000,3.076923
0.000000,2.962963
0.000000,2.857143
0.000000,2.758621
0.000000,2.666667
0.000000,2.580645
0.000000,2.500000
0.000000,2.424242
0.000000,2.352941
0.000000,2.285714
0.000000,2.222222
0.000000,2.162162
0.000000,2.105263
0.000000,2.051282
0.000000,2.000000
0.000000,0.000000
0.142857,0.000000
0.272727,0.000000
0.391304,0.000000
0.500000,0.000000
0.600000,0.000000
0.692308,0.000000
0.777778,0.000000
0.857143,0.000000
0.931034,0.000000
1.000000,0.000000
1.064516,0.000000
1.125000,0.000000
1.181818,0.000000
1.235294,0.000000
1.285714,0.000000
1.333333,0.000000
1.378378,0.000000
1.421053,0.000000
1.461538,0.000000
1.500000,0.000000
3.000000,0.000000
2.857143,0.190476
2.727273,0.363636
2.608696,0.521739
2.500000,0.666667
2.400000,0.800000
2.307692,0.923077
2.222222,1.037037
2.142857,1.142857
2.068966,1.241379
2.000000,1.333333
1.935484,1.419355
1.875000,1.500000
1.818182,1.575758
1.764706,1.647059
1.714286,1.714286
1.666667,1.777778
1.621622,1.837838
1.578947,1.894737
1.538462,1.948718
1.500000,2.000000
0.000000,4.000000
0.000000,3.809524
0.000000,3.636364
0.000000,3.478261
0.000000,3.333333
0.000000,3.200000
0.000000,3.076923
0.000000,2.962963
0.000000,2.857143
0.000000,2.758621
0.000000,2.666667
0.000000,2.580645
0.000000,2.500000
0.000000,2.424242
0.000000,2.352941
0.000000,2.285714
0.000000,2.222222
0.000000,2.162162
0.000000,2.105263
0.000000,2.051282
0.000000,2.000000
0.000000,0.000000
0.142857,0.000000
0.272727,0.000000
0.391304,0.000000
0.500000,0.000000
0.600000,0.000000
0.692308,0.000000
0.777778,0.000000
0.857143,0.000000
0.931034,0.000000
1.000000,0.000000
1.064516,0.000000
1.125000,0.000000
1.181818,0.000000
1.235294,0.000000
1.285714,0.000000
1.333333,0.000000
1.378378,0.000000
1.421053,0.000000
1.461538,0.000000
1.500000,0.000000
3.000000,0.000000
2.857143,0.190476
2.727273,0.363636
2.608696,0.521739
2.500000,0.666667
2.400000,0.800000
2.307692,0.923077
2.222222,1.037037
2.142857,1.142857
2.068966,1.241379
2.000000,1.333333
1.935484,1.419355
1.875000,1.500000
1.818182,1.575758
1.764706,1.647059
1.714286,1.714286
1.666667,1.777778
1.621622,1.837838
1.578947,1.894737
1.538462,1.948718
1.500000,2.000000
0.000000,4.000000
0.000000,3.809524
0.000000,3.636364
0.000000,3.478261
0.000000,3.333333
0.000000,3.200000
0.000000,3.076923
0.000000,2.962963
0.000000,2.857143
0.000000,2.758621
0.000000,2.666667
0.000000,2.580645
0.000000,2.500000
0.000000,2.424242
0.000000,2.352941
0.000000,2.285714
0.000000,2.222222
0.000000,2.162162
0.000000,2.105263
0.000000,2.051282
0.000000,2.000000
0.000000,0.000000
0.142857,0.000000
0.272727,0.000000
0.391304,0.000000
0.500000,0.000000
0.600000,0.000000
0.692308,0.000000
0.777778,0.000000
0.857143,0.000000
0.931034,0.000000
1.000000,0.000000
1.064516,0.000000
1.125000,0.000000
1.181818,0.000000
1.235294,0.000000
1.285714,0.000000
1.333333,0.000000
1.378378,0.000000
1.421053,0.000000
1.461538,0.000000
1.500000,0.000000
3.000000,0.000000
2.857143,0.190476
2.727273,0.363636
2.608696,0.521739
2.500000,0.666667
2.400000,0.800000
2.307692,0.923077
2.222222,1.037037
2.142857,1.142857
2.068966,1.241379
2.000000,1.333333
1.935484,1.419355
1.875000,1.500000
1.818182,1.575758
1.764706,1.647059
1.714286,1.714286
1.666667,1.777778
1.621622,1.837838
1.578947,1.894737
1.538462,1.948718
1.500000,2.000000
