3.000000,8.000000
2.244540,8.039111
1.488116,8.030710
0.733711,7.974828
-0.015695,7.871688
-0.757147,7.721695
-1.487718,7.525442
-2.204524,7.283704
-2.904737,6.997434
-3.585594,6.667762
-4.244406,6.295989
-4.878575,5.883583
-5.485597,5.432171
-6.063076,4.943534
-6.608735,4.419601
-7.120419,3.862440
-7.596108,3.274249
-8.033926,2.657351
-8.432145,2.014179
-8.789193,1.347271
-9.103661,0.659260
-9.374308,-0.047138
-9.600066,-0.769137
-9.780043,-1.503886
-9.913530,-2.248487
-10.000000,-3.000000
-10.039111,-3.755460
-10.030710,-4.511884
-9.974828,-5.266289
-9.871688,-6.015695
-9.721695,-6.757147
-9.525442,-7.487718
-9.283704,-8.204524
-8.997434,-8.904737
-8.667762,-9.585594
-8.295989,-10.244406
-7.883583,-10.878575
-7.432171,-11.485597
-6.943534,-12.063076
-6.419601,-12.608735
-5.862440,-13.120419
-5.274249,-13.596108
-4.657351,-14.033926
-4.014179,-14.432145
-3.347271,-14.789193
-2.659260,-15.103661
-1.952862,-15.374308
-1.230863,-15.600066
-0.496114,-15.780043
0.248487,-15.913530
1.000000,-16.000000
1.755460,-16.039111
2.511884,-16.030710
3.266289,-15.974828
4.015695,-15.871688
4.757147,-15.721695
5.487718,-15.525442
6.204524,-15.283704
6.904737,-14.997434
7.585594,-14.667762
8.244406,-14.295989
8.878575,-13.883583
9.485597,-13.432171
10.063076,-12.943534
10.608735,-12.419601
11.120419,-11.862440
11.596108,-11.274249
12.033926,-10.657351
12.432145,-10.014179
12.789193,-9.347271
13.103661,-8.659260
13.374308,-7.952862
13.600066,-7.230863
13.780043,-6.496114
13.913530,-5.751513
14.000000,-5.000000
14.039111,-4.244540
14.030710,-3.488116
13.974828,-2.733711
13.871688,-1.984305
13.721695,-1.242853
13.525442,-0.512282
13.283704,0.204524
12.997434,0.904737
12.667762,1.585594
12.295989,2.244406
11.883583,2.878575
11.432171,3.485597
10.943534,4.063076
10.419601,4.608735
9.862440,5.120419
9.274249,5.596108
8.657351,6.033926
8.014179,6.432145
7.347271,6.789193
6.659260,7.103661
5.952862,7.374308
5.230863,7.600066
4.496114,7.780043
3.751513,7.913530
3.000000,8.000000
