0.000000,0.000000
0.005000,0.000025
0.010000,0.000100
0.015000,0.000225
0.020000,0.000400
0.025000,0.000625
0.030000,0.000900
0.035000,0.001225
0.040000,0.001600
0.045000,0.002025
0.050000,0.002500
0.055000,0.003025
0.060000,0.003600
0.065000,0.004225
0.070000,0.004900
0.075000,0.005625
0.080000,0.006400
0.085000,0.007225
0.090000,0.008100
0.095000,0.009025
0.100000,0.010000
0.105000,0.011025
0.110000,0.012100
0.115000,0.013225
0.120000,0.014400
0.125000,0.015625
0.130000,0.016900
0.135000,0.018225
0.140000,0.019600
0.145000,0.021025
0.150000,0.022500
0.155000,0.024025
0.160000,0.025600
0.165000,0.027225
0.170000,0.028900
0.175000,0.030625
0.180000,0.032400
0.185000,0.034225
0.190000,0.036100
0.195000,0.038025
0.200000,0.040000
0.205000,0.042025
0.210000,0.044100
0.215000,0.046225
0.220000,0.048400
0.225000,0.050625
0.230000,0.052900
0.235000,0.055225
0.240000,0.057600
0.245000,0.060025
0.250000,0.062500
0.255000,0.065025
0.260000,0.067600
0.265000,0.070225
0.270000,0.072900
0.275000,0.075625
0.280000,0.078400
0.285000,0.081225
0.290000,0.084100
0.295000,0.087025
0.300000,0.090000
0.305000,0.093025
0.310000,0.096100
0.315000,0.099225
0.320000,0.102400
0.325000,0.105625
0.330000,0.108900
0.335000,0.112225
0.340000,0.115600
0.345000,0.119025
0.350000,0.122500
0.355000,0.126025
0.360000,0.129600
0.365000,0.133225
0.370000,0.136900
0.375000,0.140625
0.380000,0.144400
0.385000,0.148225
0.390000,0.152100
0.395000,0.156025
0.400000,0.160000
0.405000,0.164025
0.410000,0.168100
0.415000,0.172225
0.420000,0.176400
0.425000,0.180625
0.430000,0.184900
0.435000,0.189225
0.440000,0.193600
0.445000,0.198025
0.450000,0.202500
0.455000,0.207025
0.460000,0.211600
0.465000,0.216225
0.470000,0.220900
0.475000,0.225625
0.480000,0.230400
0.485000,0.235225
0.490000,0.240100
0.495000,0.245025
0.500000,0.250000
0.505000,0.255025
0.510000,0.260100
0.515000,0.265225
0.520000,0.270400
0.525000,0.275625
0.530000,0.280900
0.535000,0.286225
0.540000,0.291600
0.545000,0.297025
0.550000,0.302500
0.555000,0.308025
0.560000,0.313600
0.565000,0.319225
0.570000,0.324900
0.575000,0.330625
0.580000,0.336400
0.585000,0.342225
0.590000,0.348100
0.595000,0.354025
0.600000,0.360000
0.605000,0.366025
0.610000,0.372100
0.615000,0.378225
0.620000,0.384400
0.625000,0.390625
0.630000,0.396900
0.635000,0.403225
0.640000,0.409600
0.645000,0.416025
0.650000,0.422500
0.655000,0.429025
0.660000,0.435600
0.665000,0.442225
0.670000,0.448900
0.675000,0.455625
0.680000,0.462400
0.685000,0.469225
0.690000,0.476100
0.695000,0.483025
0.700000,0.490000
0.705000,0.497025
0.710000,0.504100
0.715000,0.511225
0.720000,0.518400
0.725000,0.525625
0.730000,0.532900
0.735000,0.540225
0.740000,0.547600
0.745000,0.555025
0.750000,0.562500
0.755000,0.570025
0.760000,0.577600
0.765000,0.585225
0.770000,0.592900
0.775000,0.600625
0.780000,0.608400
0.785000,0.616225
0.790000,0.624100
0.795000,0.632025
0.800000,0.640000
0.805000,0.648025
0.810000,0.656100
0.815000,0.664225
0.820000,0.672400
0.825000,0.680625
0.830000,0.688900
0.835000,0.697225
0.840000,0.705600
0.845000,0.714025
0.850000,0.722500
0.855000,0.731025
0.860000,0.739600
0.865000,0.748225
0.870000,0.756900
0.875000,0.765625
0.880000,0.774400
0.885000,0.783225
0.890000,0.792100
0.895000,0.801025
0.900000,0.810000
0.905000,0.819025
0.910000,0.828100
0.915000,0.837225
0.920000,0.846400
0.925000,0.855625
0.930000,0.864900
0.935000,0.874225
0.940000,0.883600
0.945000,0.893025
0.950000,0.902500
0.955000,0.912025
0.960000,0.921600
0.965000,0.931225
0.970000,0.940900
0.975000,0.950625
0.980000,0.960400
0.985000,0.970225
0.990000,0.980100
0.995000,0.990025
1.000000,1.000000
The area between the given curve and line is 0.166666
