0.000000,0.000000
0.181173,0.000000
0.362347,0.000000
0.543520,0.000000
0.724693,0.000000
0.905867,0.000000
1.087040,0.000000
1.268213,0.000000
1.449387,0.000000
1.630560,0.000000
1.811733,0.000000
1.992907,0.000000
2.174080,0.000000
2.355253,0.000000
2.536427,0.000000
2.717600,0.000000
2.898773,0.000000
3.079947,0.000000
3.261120,0.000000
3.442293,0.000000
3.623467,0.000000
3.623467,0.000000
3.375979,0.247487
3.128492,0.494975
2.881005,0.742462
2.633517,0.989949
2.386030,1.237437
2.138542,1.484924
1.891055,1.732412
1.643568,1.979899
1.396080,2.227386
1.148593,2.474874
0.901106,2.722361
0.653618,2.969848
0.406131,3.217336
0.158643,3.464823
-0.088844,3.712311
-0.336331,3.959798
-0.583819,4.207285
-0.831306,4.454773
-1.078793,4.702260
-1.326281,4.949747
-1.326281,4.949747
-1.259967,4.702260
-1.193653,4.454773
-1.127339,4.207285
-1.061025,3.959798
-0.994711,3.712311
-0.928397,3.464823
-0.862083,3.217336
-0.795769,2.969848
-0.729454,2.722361
-0.663140,2.474874
-0.596826,2.227386
-0.530512,1.979899
-0.464198,1.732412
-0.397884,1.484924
-0.331570,1.237437
-0.265256,0.989949
-0.198942,0.742462
-0.132628,0.494975
-0.066314,0.247487
0.000000,0.000000
