0.000000,0.000000
0.135880,0.000000
0.271760,0.000000
0.407640,0.000000
0.543520,0.000000
0.679400,0.000000
0.815280,0.000000
0.951160,0.000000
1.087040,0.000000
1.222920,0.000000
1.358800,0.000000
1.494680,0.000000
1.630560,0.000000
1.766440,0.000000
1.902320,0.000000
2.038200,0.000000
2.174080,0.000000
2.309960,0.000000
2.445840,0.000000
2.581720,0.000000
2.717600,0.000000
2.717600,0.000000
2.531984,0.185616
2.346369,0.371231
2.160753,0.556847
1.975138,0.742462
1.789522,0.928078
1.603907,1.113693
1.418291,1.299309
1.232676,1.484924
1.047060,1.670540
0.861445,1.856155
0.675829,2.041771
0.490214,2.227386
0.304598,2.413002
0.118983,2.598617
-0.066633,2.784233
-0.252249,2.969848
-0.437864,3.155464
-0.623480,3.341080
-0.809095,3.526695
-0.994711,3.712311
-0.994711,3.712311
-0.944975,3.526695
-0.895240,3.341080
-0.845504,3.155464
-0.795769,2.969848
-0.746033,2.784233
-0.696297,2.598617
-0.646562,2.413002
-0.596826,2.227386
-0.547091,2.041771
-0.497355,1.856155
-0.447620,1.670540
-0.397884,1.484924
-0.348149,1.299309
-0.298413,1.113693
-0.248678,0.928078
-0.198942,0.742462
-0.149207,0.556847
-0.099471,0.371231
-0.049736,0.185616
0.000000,0.000000
