0.000000,0.000000
0.167095,0.000000
0.334190,0.000000
0.501285,0.000000
0.668380,0.000000
0.835475,0.000000
1.002570,0.000000
1.169665,0.000000
1.336761,0.000000
1.503856,0.000000
1.670951,0.000000
1.838046,0.000000
2.005141,0.000000
2.172236,0.000000
2.339331,0.000000
2.506426,0.000000
2.673521,0.000000
2.840616,0.000000
3.007711,0.000000
3.174806,0.000000
3.341901,0.000000
3.341901,0.000000
3.227773,0.197676
3.113645,0.395351
2.999517,0.593027
2.885389,0.790702
2.771261,0.988378
2.657133,1.186054
2.543005,1.383729
2.428877,1.581405
2.314749,1.779080
2.200621,1.976756
2.086493,2.174431
1.972365,2.372107
1.858237,2.569783
1.744109,2.767458
1.629981,2.965134
1.515852,3.162809
1.401724,3.360485
1.287596,3.558161
1.173468,3.755836
1.059340,3.953512
1.059340,3.953512
1.006373,3.755836
0.953406,3.558161
0.900439,3.360485
0.847472,3.162809
0.794505,2.965134
0.741538,2.767458
0.688571,2.569783
0.635604,2.372107
0.582637,2.174431
0.529670,1.976756
0.476703,1.779080
0.423736,1.581405
0.370769,1.383729
0.317802,1.186054
0.264835,0.988378
0.211868,0.790702
0.158901,0.593027
0.105934,0.395351
0.052967,0.197676
0.000000,0.000000
